NumTrials=240, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
3,1,0.50987,85,0.5,0.24,3
3,3,0.50412,21.25,1,0.24,2
-3,1,0.51012,85,1,0.24,2
-3,1,1.4846,85,1,0.24,1
3,1,0.51139,85,0.5,0.24,1
3,3,0.50426,21.25,1,0.24,1
-3,1,0.61933,21.25,0.5,0.24,2
3,3,0.51021,85,0.5,0.24,3
-3,3,0.5151,85,0.5,0.24,1
-3,1,0.50421,21.25,1,0.24,1
-3,1,0.51705,85,0.5,0.24,1
3,3,0.51947,85,1,0.24,3
3,1,0.51948,85,0.5,0.24,2
-3,1,0.5195,85,1,0.24,3
3,3,0.50417,21.25,1,0.24,1
-3,1,0.50997,85,1,0.24,2
3,3,0.51343,85,1,0.24,1
3,3,0.5195,85,1,0.24,3
-3,1,0.51943,85,0.5,0.24,2
-3,1,0.50409,21.25,1,0.24,1
-3,1,0.51378,85,0.5,0.24,1
-3,1,0.50408,21.25,1,0.24,3
3,3,0.50999,85,1,0.24,2
-3,1,0.51951,85,1,0.24,2
3,1,0.51949,85,0.5,0.24,2
3,1,0.51951,85,0.5,0.24,2
-3,1,0.50424,21.25,1,0.24,1
-3,1,0.51325,85,1,0.24,1
-3,1,0.51179,85,1,0.24,1
3,3,0.50419,21.25,1,0.24,3
-3,1,0.51035,21.25,1,0.24,1
3,3,0.51039,21.25,1,0.24,2
-3,1,0.50997,85,0.5,0.24,2
3,3,0.50417,21.25,1,0.24,3
-3,1,1.9719,85,1,0.24,3
-3,1,0.6936,21.25,0.5,0.24,1
-3,1,0.5099,85,1,0.24,2
3,3,0.51945,85,0.5,0.24,3
-3,1,0.5043,21.25,1,0.24,1
-3,1,0.51019,21.25,0.5,0.24,2
3,3,0.51046,21.25,0.5,0.24,1
-3,1,0.51739,85,0.5,0.24,1
-3,1,0.50412,21.25,1,0.24,2
3,1,0.60286,21.25,0.5,0.24,1
-3,1,0.51028,85,1,0.24,3
3,1,0.58398,85,0.5,0.24,1
-3,1,0.60455,85,0.5,0.24,3
-3,1,0.70365,85,1,0.24,3
3,3,0.54967,21.25,0.5,0.24,3
3,3,0.51788,21.25,1,0.24,3
-3,1,0.51034,21.25,1,0.24,3
3,1,0.55236,21.25,0.5,0.24,2
3,3,0.50973,85,0.5,0.24,1
3,3,0.50424,21.25,1,0.24,1
3,3,0.51037,21.25,1,0.24,2
3,3,0.63841,85,0.5,0.24,3
-3,1,0.5043,21.25,1,0.24,3
3,1,0.51635,85,1,0.24,1
-3,1,0.51707,85,1,0.24,1
-3,1,0.51943,85,1,0.24,2
-3,1,0.50416,21.25,1,0.24,2
-3,3,0.58856,85,0.5,0.24,1
3,3,0.60448,21.25,0.5,0.24,1
3,1,0.51036,21.25,0.5,0.24,2
-3,1,0.51015,85,0.5,0.24,3
3,3,0.51036,21.25,1,0.24,2
-3,1,0.51036,21.25,1,0.24,2
3,1,0.5104,21.25,0.5,0.24,2
3,1,0.51036,21.25,0.5,0.24,3
3,3,0.51,85,1,0.24,2
-3,1,0.51952,85,1,0.24,3
-3,1,0.51931,85,0.5,0.24,3
3,1,0.5194,85,0.5,0.24,3
3,3,0.50417,21.25,0.5,0.24,1
-3,1,0.51012,85,0.5,0.24,2
3,3,0.51943,85,1,0.24,2
-3,1,0.51934,85,0.5,0.24,2
3,1,0.50413,21.25,0.5,0.24,3
3,3,0.51033,21.25,0.5,0.24,2
3,3,0.52331,21.25,1,0.24,1
-3,1,0.51032,21.25,1,0.24,2
-3,1,1.3458,21.25,0.5,0.24,2
-3,3,0.51014,85,0.5,0.24,2
-3,1,0.61918,85,0.5,0.24,2
-3,1,0.51937,85,0.5,0.24,3
3,3,0.50414,21.25,1,0.24,1
3,1,0.51012,85,0.5,0.24,2
-3,1,0.50424,21.25,1,0.24,2
3,3,0.5374,85,0.5,0.24,1
-3,1,0.51952,85,1,0.24,3
-3,1,0.52458,21.25,0.5,0.24,2
3,1,0.5165,21.25,0.5,0.24,2
3,3,0.51038,21.25,1,0.24,2
3,3,0.53497,21.25,0.5,0.24,1
3,3,0.58458,21.25,1,0.24,3
-3,1,0.765,85,0.5,0.24,1
3,1,0.63625,21.25,0.5,0.24,3
-3,1,0.51037,21.25,1,0.24,2
-3,1,0.51887,85,1,0.24,1
3,3,0.50428,21.25,0.5,0.24,2
-3,1,0.51038,21.25,1,0.24,3
-3,1,0.51037,21.25,0.5,0.24,1
-3,1,0.51035,21.25,0.5,0.24,3
-3,1,0.51203,85,1,0.24,1
-3,1,0.51011,85,0.5,0.24,1
3,1,0.50416,21.25,0.5,0.24,1
-3,1,0.51614,85,0.5,0.24,1
-3,1,0.51941,85,1,0.24,2
3,3,0.6319,85,1,0.24,1
3,3,0.5042,21.25,1,0.24,3
-3,1,0.51036,21.25,0.5,0.24,2
-3,1,0.51039,21.25,0.5,0.24,3
-3,1,0.5104,21.25,0.5,0.24,1
