NumTrials=480, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
-3,1,0.83703,21.25,1,0.24,3
-3,1,0.77936,21.25,1,0.24,2
-3,1,0.89405,21.25,0.5,0.24,1
3,3,0.7548,85,0.5,0.24,2
3,3,0.79936,21.25,1,0.24,3
-3,1,0.72496,85,1,0.24,2
3,3,0.86062,85,1,0.24,1
-3,1,0.74149,21.25,1,0.24,3
3,3,0.67792,85,1,0.24,2
-3,1,0.70838,21.25,1,0.24,2
3,3,0.63623,21.25,1,0.24,2
3,3,0.90008,21.25,0.5,0.24,3
-3,1,0.9613,21.25,1,0.24,3
3,3,0.79961,85,0.5,0.24,3
-3,1,0.89342,85,1,0.24,1
-3,1,1.0273,21.25,0.5,0.24,2
3,3,2.3495,21.25,0.5,0.24,3
3,3,5.3134,85,1,0.24,1
3,3,0.78351,85,1,0.24,3
3,3,0.70668,85,0.5,0.24,3
-3,1,0.87245,21.25,0.5,0.24,1
3,3,0.67057,85,1,0.24,1
3,3,0.9541,85,0.5,0.24,3
3,1,0.90777,85,0.5,0.24,1
3,3,0.7833,21.25,1,0.24,1
-3,1,0.72854,85,1,0.24,1
3,3,0.79556,85,0.5,0.24,2
-3,1,0.80263,85,0.5,0.24,1
3,3,0.74618,21.25,1,0.24,2
3,3,0.69845,85,1,0.24,2
-3,1,0.99192,85,0.5,0.24,1
-3,3,1.1933,21.25,0.5,0.24,3
-3,1,0.76704,21.25,1,0.24,3
3,3,0.67768,21.25,0.5,0.24,3
-3,1,0.84918,85,0.5,0.24,1
3,3,0.72947,85,0.5,0.24,1
3,3,0.80729,21.25,0.5,0.24,1
3,3,0.78911,21.25,0.5,0.24,2
3,3,0.85218,21.25,0.5,0.24,1
-3,1,1.1064,85,0.5,0.24,1
-3,1,0.84046,85,0.5,0.24,3
3,3,0.66083,21.25,1,0.24,2
3,3,0.82309,85,1,0.24,3
3,3,0.73173,85,1,0.24,1
3,3,0.75151,21.25,1,0.24,1
-3,1,0.81628,21.25,0.5,0.24,3
-3,3,1.3279,21.25,0.5,0.24,3
3,3,1.4938,21.25,1,0.24,3
-3,1,0.84733,21.25,0.5,0.24,1
3,3,1.075,85,0.5,0.24,3
3,3,0.83083,85,1,0.24,1
-3,1,0.79843,85,0.5,0.24,2
