NumTrials=240, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
3,3,0.65036,85,0.5,0.24,2
3,3,0.50569,21.25,1,0.24,3
-3,1,0.51038,21.25,1,0.24,2
-3,1,0.52082,85,1,0.24,2
3,3,0.52,21.25,1,0.24,1
-3,1,0.53169,21.25,0.5,0.24,3
-3,1,0.51043,21.25,1,0.24,3
-3,1,0.51034,21.25,1,0.24,3
3,3,0.51023,85,0.5,0.24,2
3,3,0.51162,85,1,0.24,1
3,3,0.50415,21.25,0.5,0.24,2
3,3,0.50995,85,1,0.24,2
-3,1,0.51956,85,1,0.24,2
3,1,0.61688,85,0.5,0.24,2
-3,1,0.50432,21.25,0.5,0.24,1
3,3,1.5756,85,1,0.24,1
3,3,0.5042,21.25,1,0.24,2
3,3,0.51004,85,1,0.24,3
-3,1,0.59666,21.25,0.5,0.24,2
3,3,0.72208,85,1,0.24,3
3,3,0.53342,85,1,0.24,2
3,3,0.81951,21.25,1,0.24,1
3,1,0.54547,85,0.5,0.24,2
3,3,0.66929,85,1,0.24,1
-3,1,0.53017,85,0.5,0.24,3
-3,1,0.50419,21.25,1,0.24,1
3,1,0.51,85,0.5,0.24,2
-3,3,0.60917,85,0.5,0.24,1
3,3,0.50424,21.25,1,0.24,3
-3,1,0.595,21.25,0.5,0.24,1
3,3,0.55396,21.25,1,0.24,1
-3,1,0.51042,21.25,0.5,0.24,2
3,1,0.52533,21.25,0.5,0.24,1
-3,3,0.68671,85,0.5,0.24,2
-3,1,0.65323,85,0.5,0.24,2
-3,3,0.82988,21.25,0.5,0.24,1
3,1,0.58877,85,0.5,0.24,1
3,1,0.58579,85,0.5,0.24,1
-3,1,0.70327,85,0.5,0.24,1
3,3,0.53918,85,0.5,0.24,2
3,1,0.65354,21.25,0.5,0.24,2
-3,1,0.51605,21.25,1,0.24,1
3,3,0.55319,85,1,0.24,2
3,1,0.5211,85,0.5,0.24,2
-3,1,0.58703,21.25,0.5,0.24,2
-3,1,0.59628,85,0.5,0.24,3
-3,1,0.65312,21.25,1,0.24,2
-3,1,0.51136,21.25,1,0.24,1
-3,1,0.56866,21.25,0.5,0.24,3
3,1,0.59109,21.25,0.5,0.24,2
3,1,0.62193,21.25,0.5,0.24,3
-3,1,0.57742,85,0.5,0.24,3
-3,1,0.6096,85,0.5,0.24,3
-3,1,0.54651,85,0.5,0.24,1
3,1,0.53554,85,0.5,0.24,3
3,1,0.56548,21.25,0.5,0.24,2
3,1,0.63779,85,0.5,0.24,3
-3,1,0.74996,85,1,0.24,1
3,3,0.54695,21.25,1,0.24,2
-3,3,0.70715,85,0.5,0.24,2
-3,1,0.51854,21.25,0.5,0.24,3
-3,1,0.51035,21.25,1,0.24,2
3,3,0.51039,21.25,1,0.24,3
3,3,0.51038,21.25,1,0.24,3
3,3,0.55283,85,0.5,0.24,1
3,1,0.50401,21.25,1,0.24,2
3,3,0.53033,21.25,1,0.24,2
-3,1,0.55987,85,0.5,0.24,2
-3,1,0.7642,21.25,0.5,0.24,2
-3,1,0.61694,21.25,1,0.24,2
3,3,0.52038,21.25,1,0.24,3
3,3,0.51375,85,1,0.24,3
3,1,0.7413,21.25,0.5,0.24,1
