NumTrials=480, Nx = 270, StimulusDuration = 5.000000e-01 
Disparity, MouseButton, ReactionTime, RefreshRate, DotMatch, Density, DotSize,
3,3,0.62124,85,0.5,0.24,1
-3,1,0.53086,85,0.5,0.24,2
-3,1,0.51171,85,0.5,0.24,1
3,3,0.50417,21.25,1,0.24,3
3,1,0.50987,85,0.5,0.24,2
3,3,0.51935,85,1,0.24,3
3,1,0.53905,21.25,0.5,0.24,1
-3,1,0.51039,21.25,1,0.24,1
3,1,0.56061,85,0.5,0.24,2
-3,1,0.53272,21.25,0.5,0.24,3
-3,1,0.51683,21.25,0.5,0.24,3
3,3,0.51038,21.25,0.5,0.24,1
-3,1,0.5112,21.25,0.5,0.24,3
-3,1,0.51328,85,1,0.24,1
-3,1,0.50417,21.25,1,0.24,1
3,3,0.50983,85,1,0.24,2
3,3,0.51884,21.25,1,0.24,3
-3,1,0.51469,85,1,0.24,1
-3,1,0.51945,85,1,0.24,3
3,3,0.50401,21.25,0.5,0.24,3
3,3,0.52583,85,1,0.24,1
3,1,0.59085,85,0.5,0.24,3
3,3,0.53285,85,1,0.24,1
3,1,0.5489,21.25,0.5,0.24,3
3,3,0.51034,21.25,1,0.24,3
3,1,0.52216,85,0.5,0.24,3
-3,1,0.65785,21.25,0.5,0.24,2
3,3,0.53141,85,1,0.24,1
3,1,0.55251,85,0.5,0.24,2
-3,1,0.55903,21.25,0.5,0.24,2
-3,3,0.51044,21.25,0.5,0.24,1
-3,1,0.50985,85,1,0.24,3
3,3,0.51942,85,1,0.24,2
-3,3,0.5489,85,0.5,0.24,1
-3,1,0.51943,85,1,0.24,2
-3,1,0.51944,85,0.5,0.24,3
3,3,0.50409,21.25,0.5,0.24,3
-3,1,0.53062,21.25,0.5,0.24,1
-3,1,0.51039,21.25,1,0.24,2
3,3,0.50976,85,0.5,0.24,2
-3,3,0.50402,21.25,0.5,0.24,1
-3,1,0.50985,85,1,0.24,3
3,1,0.83092,85,0.5,0.24,2
-3,1,0.5041,21.25,1,0.24,2
-3,1,0.68667,21.25,0.5,0.24,3
-3,3,0.56322,85,0.5,0.24,2
3,3,0.50409,21.25,1,0.24,3
-3,3,0.77082,85,0.5,0.24,3
3,3,0.51927,85,1,0.24,2
-3,1,0.51935,85,1,0.24,2
3,3,0.52213,85,1,0.24,3
-3,1,0.50398,21.25,0.5,0.24,1
-3,1,0.51946,85,0.5,0.24,2
3,1,0.53073,85,0.5,0.24,3
3,3,0.5042,21.25,1,0.24,2
-3,1,0.51034,21.25,1,0.24,3
3,3,0.7892,85,1,0.24,2
-3,1,0.51848,21.25,1,0.24,1
3,3,0.59411,21.25,0.5,0.24,2
-3,1,0.51039,21.25,0.5,0.24,3
-3,1,0.55057,21.25,0.5,0.24,1
3,3,0.5098,85,1,0.24,3
3,1,0.53977,21.25,0.5,0.24,2
3,1,0.51036,21.25,0.5,0.24,3
3,3,0.51035,21.25,1,0.24,2
-3,1,0.51079,85,1,0.24,1
3,3,0.51147,85,1,0.24,1
-3,1,0.52008,21.25,1,0.24,3
3,1,0.54595,85,0.5,0.24,1
-3,1,0.51936,85,0.5,0.24,2
-3,1,0.52929,85,0.5,0.24,2
-3,1,0.50401,21.25,1,0.24,1
3,3,0.51079,21.25,1,0.24,3
3,1,0.50932,85,0.5,0.24,1
-3,1,0.51946,85,0.5,0.24,3
-3,1,0.5195,85,1,0.24,2
3,1,0.51944,85,0.5,0.24,2
3,1,0.51715,85,0.5,0.24,1
3,3,0.50417,21.25,1,0.24,1
3,3,0.51172,85,1,0.24,1
3,3,0.52866,85,1,0.24,2
-3,1,0.52237,85,0.5,0.24,3
-3,1,0.51947,85,0.5,0.24,2
3,3,0.51954,85,1,0.24,3
3,1,0.51939,85,0.5,0.24,3
-3,1,0.51946,85,1,0.24,3
3,3,0.51947,85,1,0.24,3
3,3,0.52768,21.25,1,0.24,1
3,3,0.50985,85,1,0.24,2
-3,1,0.50401,21.25,1,0.24,1
3,3,0.51213,85,1,0.24,1
-3,1,0.50402,21.25,0.5,0.24,3
3,1,0.50994,85,0.5,0.24,3
3,3,0.51951,85,1,0.24,2
-3,1,0.50413,21.25,1,0.24,2
3,1,0.5177,21.25,0.5,0.24,1
-3,1,0.50999,85,0.5,0.24,3
3,1,0.51947,85,0.5,0.24,3
3,3,0.51941,85,1,0.24,3
-3,1,0.52904,21.25,1,0.24,1
-3,1,0.51603,85,0.5,0.24,1
-3,1,0.52251,85,1,0.24,2
-3,1,0.52805,85,0.5,0.24,3
3,3,0.54201,21.25,0.5,0.24,3
3,3,0.52368,85,0.5,0.24,1
3,1,0.50407,21.25,0.5,0.24,3
3,3,0.51003,85,1,0.24,2
-3,1,0.54095,21.25,0.5,0.24,2
-3,1,0.51501,85,1,0.24,1
3,3,0.51045,85,1,0.24,1
-3,1,0.50408,21.25,0.5,0.24,2
3,3,0.50936,85,1,0.24,1
-3,1,0.50417,21.25,0.5,0.24,2
-3,1,0.51669,85,1,0.24,1
-3,1,0.63315,85,1,0.24,3
-3,1,0.5095,21.25,1,0.24,3
3,3,0.51035,21.25,1,0.24,3
-3,1,0.51053,21.25,1,0.24,2
3,3,0.63141,21.25,0.5,0.24,2
3,3,0.51037,21.25,1,0.24,3
-3,1,0.51992,85,0.5,0.24,1
3,3,0.50403,21.25,1,0.24,1
3,3,0.50981,85,1,0.24,2
-3,1,0.57933,85,0.5,0.24,1
3,3,0.51946,85,1,0.24,2
